Restaurant ID,Restaurant Name,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating color,Rating text,Votes,n_outlets,Is Chain,Is Rated,Is NCR,Cuisines Count,Primary Cuisine,Log_Votes,Cred_Rating,shrinkage_weight,rank_raw,rank_cred,rank_change,Log_Cost,VFM_Predicted_Rating,VFM_Residual,VFM_rank_overall,VFM_rank_within_ncr,Competitors_500m,Competitors_1km,Competitors_2km,density_tier,Has_Density_Data,Model_Predicted_Rating,Model_Residual,Coldstart_Risk_Score
4133,Chin Chin,Gurgaon,"SCO 33, Ground Floor, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0626975,28.4682354,Chinese,1500,1,1,3,3.5,Yellow,Good,429,1,False,True,True,1,Chinese,6.063785208687608,3.4847542484316056,0.102510460251046,2195.0,2069.0,126.0,7.313886831633462,3.4917458769774545,-0.0069916285458488,2963.0,2629.0,36.0,48.0,176.0,Dense (20+),True,3.7247326,-0.2247326374053955,0.0344962509672622
5065,Domino's Pizza,Gurgaon,"SCO 35, Ground Floor, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0632194,28.4682247,"Pizza, Fast Food",700,0,0,2,3.6,Yellow,Good,146,79,True,True,True,2,Pizza,4.990432586778736,3.5375001576938843,0.2512820512820513,1785.0,1821.0,-36.0,6.55250788703459,3.416650836170689,0.1208493215231953,1640.0,1397.0,38.0,48.0,168.0,Dense (20+),True,3.478446,0.1215539932250977,0.2283432149649527
313393,Eggjactly,Gurgaon,"Location Varies, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0678878,28.4685801,"American, Fast Food",500,0,0,2,3.7,Yellow,Good,241,1,False,True,True,2,American,5.488937726156687,3.64107769224244,0.1689655172413793,1422.0,1399.0,23.0,6.2166061010848646,3.3835207391251902,0.2575569531172492,996.0,828.0,27.0,55.0,236.0,Dense (20+),True,3.6001747,0.0998253345489503,0.2297102177300528
5052,Gola Sizzlers,Gurgaon,"SCO 39, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.063417,28.4683943,"Chinese, North Indian, Mughlai, Continental",1500,1,0,3,3.5,Yellow,Good,853,4,True,True,True,4,Chinese,6.74993119378857,3.491920765798567,0.0543237250554323,2195.0,2026.0,169.0,7.313886831633462,3.4917458769774545,0.0001748888211126,2851.0,2526.0,40.0,48.0,167.0,Dense (20+),True,3.9738827,-0.4738826751708984,0.0442904024164173
18128900,Hunter Valley,Gurgaon,"SCO 61, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0638106,28.4673849,"Mexican, Italian, North Indian, Chinese",1600,1,0,3,3.6,Yellow,Good,254,1,False,True,True,4,Mexican,5.541263545158426,3.559777329208936,0.1617161716171617,1785.0,1725.0,60.0,7.378383712996714,3.498107224335746,0.0616701048731895,2107.0,1815.0,39.0,49.0,174.0,Dense (20+),True,4.032957,-0.4329570770263671,0.0429647655364765
309339,Jungle Jamboree,Gurgaon,"2nd Floor, SCO 61, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0640466,28.4673792,"Continental, Chinese, Thai, Mughlai, North Indian",1500,1,0,3,3.8,Yellow,Good,1317,4,True,True,True,5,Continental,7.183870715062453,3.783903756039756,0.0358711566617862,1087.0,897.0,190.0,7.313886831633462,3.4917458769774545,0.2921578790623016,873.0,725.0,39.0,49.0,171.0,Dense (20+),True,4.0193567,-0.2193567276000978,0.0266719966937479
5104,McDonald's,Gurgaon,"SCO 36, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0632371,28.4682874,"Fast Food, Burger",500,0,1,2,3.5,Yellow,Good,187,48,True,True,True,2,Fast Food,5.236441962829949,3.469120893009777,0.2076271186440678,2195.0,2178.0,17.0,6.2166061010848646,3.3835207391251902,0.0856001538845872,1888.0,1618.0,38.0,48.0,167.0,Dense (20+),True,3.5420296,-0.0420296192169189,0.047907128418605
18254529,My Bar Headquarters By Dockyard,Gurgaon,"SCO 53, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0644064,28.4679517,"Continental, North Indian, Chinese, European, Asian",1500,1,0,3,3.9,Yellow,Good,401,1,False,True,True,5,Continental,5.996452088619021,3.840250068334016,0.1088888888888888,807.0,777.0,30.0,7.313886831633462,3.4917458769774545,0.3485041913565618,684.0,574.0,40.0,50.0,169.0,Dense (20+),True,3.88274,0.0172599792480467,0.0364489437481257
17953909,Punjabi by Nature,Gurgaon,"SCO 19, 1st Floor, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0624277,28.4691956,North Indian,1500,1,1,3,3.6,Yellow,Good,302,1,False,True,True,1,North Indian,5.713732805509369,3.5652778653854917,0.1396011396011396,1785.0,1698.0,87.0,7.313886831633462,3.4917458769774545,0.0735319884080367,2002.0,1719.0,34.0,52.0,167.0,Dense (20+),True,3.8830311,-0.283031129837036,0.0386803641854512
310203,Sandys Cocktails & Kitchen,Gurgaon,"SCO 388, Near IFFCO Metro Station, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0712417,28.472016,"Asian, European",1800,1,1,3,3.9,Yellow,Good,297,1,False,True,True,2,Asian,5.697093486505405,3.8222905513014656,0.1416184971098266,807.0,816.0,-9.0,7.496097345175956,3.5097173562874118,0.3125731950140551,783.0,656.0,7.0,56.0,252.0,Dense (20+),True,3.908964,-0.0089639186859131,0.0217837140801944
18238250,Sense Of Spirits,Gurgaon,"SCO 11-12, 1st Floor, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0633627,28.4695542,"North Indian, Chinese, Continental, Thai",1200,1,0,3,3.9,Yellow,Good,280,1,False,True,True,4,North Indian,5.638354669333745,3.818275169453822,0.1489361702127659,807.0,827.0,-20.0,7.090909822079984,3.4697535855565107,0.3485215838973112,683.0,573.0,37.0,53.0,181.0,Dense (20+),True,3.7755296,0.1244703769683837,0.0466739065765762
305272,Starbucks,Gurgaon,"SCO 39, Ground Floor, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0632371,28.468377,Cafe,700,0,0,2,3.7,Yellow,Good,269,18,True,True,True,1,Cafe,5.598421958998375,3.646265819969521,0.1540880503144654,1422.0,1381.0,41.0,6.55250788703459,3.416650836170689,0.2296149837988319,1103.0,923.0,39.0,48.0,168.0,Dense (20+),True,3.6397648,0.0602352142333986,0.25089260400499
1851,Swagath,Gurgaon,"SCO 16-17, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0628774,28.4696871,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,1,0,3,3.6,Yellow,Good,289,5,True,True,True,5,North Indian,5.66988092298052,3.563942398669549,0.1449704142011834,1785.0,1706.0,79.0,7.313886831633462,3.4917458769774545,0.0721965216920943,2012.0,1727.0,35.0,55.0,171.0,Dense (20+),True,3.9232178,-0.3232177734374999,0.028084676209511
18446415,The Old School Brew House,Gurgaon,"SCO 56, 4th Floor, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0641949,28.467777,"Continental, Burger, Pizza, North Indian, European, Finger Food",2000,1,0,4,3.9,Yellow,Good,96,1,False,True,True,6,Continental,4.574710978503383,3.714569177588327,0.3379310344827586,807.0,1118.0,-311.0,7.601402334583733,3.520103619964429,0.1944655576238982,1270.0,1066.0,40.0,50.0,169.0,Dense (20+),True,3.9538178,-0.0538178443908692,0.0122743649456021
18261703,Barcelos,Gurgaon,"SCO 22, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0624025,28.4691552,"Portuguese, African, Lebanese",1400,1,0,3,4.0,Green,Very Good,322,1,False,True,True,3,Portuguese,5.777652323222656,3.914319489893012,0.1320754716981132,614.0,599.0,15.0,7.244941546337007,3.4849457821633028,0.429373707729709,480.0,393.0,34.0,52.0,168.0,Dense (20+),True,3.8501067,0.1498932838439941,0.0687241324476028
18241517,Boombox Brewstreet,Gurgaon,"SCO 53, 1st Floor, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0642265,28.4679344,"North Indian, Italian, Chinese, American",1600,1,0,3,4.4,Green,Very Good,391,1,False,True,True,4,North Indian,5.971261839790462,4.28321029715979,0.1113636363636363,116.0,147.0,-31.0,7.378383712996714,3.498107224335746,0.7851030728240436,88.0,73.0,40.0,50.0,169.0,Dense (20+),True,3.7660131,0.633986854553223,0.0579273377361342
18252386,BRONX Bar Exchange,Gurgaon,"SCO 38, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.063417,28.4681254,"Chinese, Continental, North Indian, Mexican",2100,0,0,4,4.1,Green,Very Good,569,1,False,True,True,4,Chinese,6.345636360828596,4.040635163026387,0.0792880258899676,429.0,392.0,37.0,7.650168700845001,3.524913461752629,0.5157217012737578,323.0,261.0,39.0,48.0,169.0,Dense (20+),True,3.7784224,0.3215776443481442,0.0569340009117971
18281955,Djinggs,Gurgaon,"SCO 53, 3rd Floor, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0642265,28.4679344,"Asian, Seafood",1500,0,0,3,4.1,Green,Very Good,105,1,False,True,True,2,Asian,4.663439094112067,3.861769680196802,0.3181818181818182,429.0,714.0,-285.0,7.313886831633462,3.4917458769774545,0.3700238032193472,617.0,515.0,40.0,50.0,169.0,Dense (20+),True,3.939163,0.1608370304107662,0.1850199465225723
4959,Downtown - Diners & Living Beer Cafe,Gurgaon,"SCO 34, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0631922,28.4683279,"North Indian, Chinese, Italian, Continental",1800,0,0,3,4.4,Green,Very Good,3569,1,False,True,True,4,North Indian,8.180320874773685,4.38579671938925,0.013543394140409,116.0,87.0,29.0,7.496097345175956,3.5097173562874118,0.8760793631018391,53.0,45.0,38.0,48.0,168.0,Dense (20+),True,3.8381815,0.5618185043334964,0.092515688325836
18037822,Drifters Cafe,Gurgaon,"Location Varies, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0671046,28.471349,"Chinese, Thai, Asian",400,0,0,1,4.1,Green,Very Good,208,2,True,True,True,3,Chinese,5.342334251964811,3.957247201363064,0.1906614785992217,429.0,518.0,-89.0,5.993961427306569,3.3615612260845467,0.5956859752785171,229.0,181.0,18.0,63.0,215.0,Dense (20+),True,3.3715487,0.7284513473510739,0.2230152188011712
3575,Gung The Palace,Gurgaon,"SCO 28, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0625436,28.4685726,Korean,2500,1,1,4,4.2,Green,Very Good,327,2,True,True,True,1,Korean,5.793013608384144,4.089395028591244,0.1303191489361702,289.0,301.0,-12.0,7.824445930877619,3.542102478856175,0.5472925497350687,286.0,230.0,35.0,49.0,169.0,Dense (20+),True,3.7701445,0.4298555374145509,0.0130630604683033
18273972,Magadh and Awadh,Gurgaon,"SCO 396, Near IFFCO Chowk Metro Station, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0716014,28.4723195,"Bihari, Lucknowi, North Indian",1200,1,1,3,4.0,Green,Very Good,226,1,False,True,True,3,Bihari,5.424950017481403,3.884409202728391,0.1781818181818182,614.0,649.0,-35.0,7.090909822079984,3.4697535855565107,0.41465561717188,514.0,422.0,6.0,56.0,253.0,Dense (20+),True,3.8292446,0.170755386352539,0.0163396796369892
8430,Mamagoto,Gurgaon,"SCO 56, City Centre, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0641366,28.4676568,"Asian, Thai, Chinese",1600,1,1,3,4.1,Green,Very Good,875,3,True,True,True,3,Asian,6.775366090936392,4.060294946699466,0.053030303030303,429.0,357.0,72.0,7.378383712996714,3.498107224335746,0.5621877223637202,269.0,215.0,39.0,49.0,169.0,Dense (20+),True,3.8931127,0.2068873405456539,0.0104985665354807
18157413,Molecule Air Bar,Gurgaon,"4th Floor, SCO 53, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0642265,28.4679344,"Continental, North Indian, Italian, Chinese",1500,1,0,3,4.2,Green,Very Good,1809,1,False,True,True,4,Continental,7.501082124259871,4.1776170779065165,0.0263724434876211,289.0,222.0,67.0,7.313886831633462,3.4917458769774545,0.685871200929062,144.0,117.0,40.0,50.0,169.0,Dense (20+),True,3.9363437,0.2636563301086427,0.0540334884762184
18422475,Nagai,Gurgaon,"SCO 305, Ground Floor, Huda Gymkhana Road, Behind The Pllazio Hotel, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.064243,28.4640533,"Japanese, Sushi",3300,0,0,4,4.3,Green,Very Good,56,1,False,True,True,2,Japanese,4.04305126783455,3.857262197621976,0.4666666666666667,190.0,727.0,-537.0,8.101980731853192,3.5694758221202685,0.2877863755017071,890.0,740.0,26.0,52.0,208.0,Dense (20+),True,3.940227,0.3597729682922361,0.0869483618189843
18435794,PitStop BrewPub,Gurgaon,"Oysters Beach, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0715571,28.4621449,"Continental, Italian, North Indian, Mughlai",1250,1,0,3,4.4,Green,Very Good,166,1,False,True,True,4,Continental,5.117993812416755,4.160988515117709,0.227906976744186,116.0,237.0,-121.0,7.131698510466912,3.473776586508402,0.6872119286093072,143.0,116.0,8.0,62.0,224.0,Dense (20+),True,3.7841322,0.6158677577972416,0.0456426339324155
18429166,The Classroom,Gurgaon,"Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.0627425,28.4681949,"North Indian, Italian, Parsi, Asian, Kerala",1200,1,0,3,4.4,Green,Very Good,146,1,False,True,True,5,North Indian,4.990432586778736,4.136474516668244,0.2512820512820513,116.0,262.0,-146.0,7.090909822079984,3.4697535855565107,0.6667209311117333,154.0,127.0,36.0,48.0,174.0,Dense (20+),True,3.8369439,0.5630561351776127,0.0321418129541971
18264995,buí©no,Gurgaon,"108, Vijay Vihar, Silokhera Road, Near BPTP Park Centra Building, Sector 30, Gurgaon",Sector 30,"Sector 30, Gurgaon",77.0553395,28.4598737,"Healthy Food, Cafe, Desserts, Italian, Bakery",650,0,1,2,3.8,Yellow,Good,99,2,True,True,True,5,Healthy Food,4.605170185988092,3.651436018583159,0.3310810810810811,1087.0,1356.0,-269.0,6.478509642208569,3.409352366395213,0.2420836521879463,1057.0,884.0,4.0,28.0,156.0,Dense (20+),True,3.7143812,0.0856187820434568,0.0308515532537341
18025114,Bottles and Barrels,Gurgaon,"2nd Floor, Star Tower, Exit 8, NH-8, Sector 30, Gurgaon",Sector 30,"Sector 30, Gurgaon",77.0521813,28.4606832,"North Indian, Asian, Italian",1850,1,0,3,4.0,Green,Very Good,242,1,False,True,True,3,North Indian,5.493061443340548,3.890764710482156,0.1683848797250859,614.0,638.0,-24.0,7.523481312573497,3.512418245461925,0.3783464650202313,593.0,492.0,3.0,28.0,166.0,Dense (20+),True,3.6190727,0.3809273242950439,0.185238234318889
310799,A One Rasoi,Gurgaon,"Shop 53, HUDA Market, Sector 40, Near, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0568391,28.4489745,North Indian,500,0,0,2,3.1,Orange,Average,11,1,False,True,True,1,North Indian,2.4849066497880004,3.305208845838458,0.8166666666666667,4106.0,4413.0,-307.0,6.2166061010848646,3.3835207391251902,-0.0783118932867323,4219.0,3835.0,6.0,45.0,114.0,Dense (20+),True,3.077502,0.0224979877471924,0.5246731466981533
306719,Angeethi,Gurgaon,"200, Main Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0510698,28.4534927,"North Indian, Chinese, Mughlai",450,0,0,1,2.7,Orange,Average,73,2,True,True,True,3,North Indian,4.30406509320417,2.96157812090416,0.4016393442622951,5776.0,6191.0,-415.0,6.111467339502679,3.3731508705500266,-0.4115727496458667,6063.0,5446.0,22.0,36.0,104.0,Dense (20+),True,2.9801826,-0.2801826477050779,0.4279900514676114
18285721,Burger Point,Gurgaon,"Shop 163, HUDA Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0509079,28.4529876,"Burger, Fast Food",300,0,0,1,2.7,Orange,Average,7,11,True,True,True,2,Burger,2.079441541679836,3.269866620541205,0.875,5776.0,5086.0,690.0,5.707110264748875,3.3332690071959785,-0.0634023866547734,3959.0,3587.0,20.0,37.0,99.0,Dense (20+),True,3.1919718,-0.4919717788696287,0.4851251152345656
598,Cafe Coffee Day,Gurgaon,"SCO-24, Main Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0504568,28.4532365,Cafe,450,0,0,1,3.1,Orange,Average,23,83,True,True,True,1,Cafe,3.1780538303479458,3.271007371532048,0.6805555555555556,4106.0,5079.0,-973.0,6.111467339502679,3.3731508705500266,-0.1021434990179783,4566.0,4167.0,20.0,38.0,97.0,Dense (20+),True,3.1769702,-0.0769702434539794,0.5825889898552736
300066,Cake Castle,Gurgaon,"117/184, Main Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0511154,28.453487,"Bakery, Fast Food",250,0,1,1,3.2,Orange,Average,23,1,False,True,True,2,Bakery,3.1780538303479458,3.302951815976493,0.6805555555555556,3596.0,4442.0,-846.0,5.525452939131784,3.3153520889822103,-0.0124002730057175,3043.0,2708.0,22.0,36.0,104.0,Dense (20+),True,3.2475777,-0.0475776672363279,0.2204718048728343
18396412,CHA,Gurgaon,"Shop 99, HUDA Market, Sector 32, Near Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0446703,28.4457809,"Beverages, Fast Food",200,0,0,1,3.2,Orange,Average,7,1,False,True,True,2,Beverages,2.079441541679836,3.332366620541205,0.875,3596.0,3334.0,262.0,5.303304908059076,3.2934415599652347,0.0389250605759703,2350.0,2050.0,3.0,20.0,97.0,Moderate (6-20),True,3.1886497,0.0113503456115724,0.6118717882999649
18249121,Chai Point,Gurgaon,"3rd Floor, Tower A3, DLF Silokhera, Sector 30, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0549336,28.4645465,"Tea, Fast Food",200,0,1,1,2.9,Orange,Average,10,4,True,True,True,2,Tea,2.3978952727983707,3.2747886567848727,0.8305084745762712,5082.0,5007.0,75.0,5.303304908059076,3.2934415599652347,-0.0186529031803619,3152.0,2814.0,2.0,40.0,159.0,Dense (20+),True,2.9886723,-0.0886722564697266,0.2014987405484308
18241877,Fees - The Cloud Kitchen,Gurgaon,"1010, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0514542,28.4515538,"North Indian, Mughlai",850,0,0,2,2.9,Orange,Average,5,1,False,True,True,2,North Indian,1.791759469228055,3.309491310190879,0.9074074074074074,5082.0,4258.0,824.0,6.746412128573375,3.435775671489889,-0.1262843612990098,4853.0,4431.0,20.0,36.0,98.0,Dense (20+),True,3.1148198,-0.2148197650909424,0.4468470109977772
310461,Food Ka Mood,Gurgaon,"Shop 94-95, HUDA Market, Sector 40, Near, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.057398,28.4491214,"North Indian, Chinese",500,0,1,2,3.1,Orange,Average,34,1,False,True,True,2,North Indian,3.555348061489413,3.2483437439796083,0.5903614457831325,4106.0,5319.0,-1213.0,6.2166061010848646,3.3835207391251902,-0.1351769951455819,4942.0,4512.0,6.0,45.0,112.0,Dense (20+),True,3.0929942,0.007005786895752,0.1079858170775779
18385781,Frozen Factory,Gurgaon,"Near Cut and Style, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0505547,28.4529016,"Desserts, Beverages",200,0,0,1,3.1,Orange,Average,7,2,True,True,True,2,Desserts,2.079441541679836,3.319866620541205,0.875,4106.0,3750.0,356.0,5.303304908059076,3.2934415599652347,0.0264250605759701,2502.0,2194.0,20.0,40.0,98.0,Dense (20+),True,3.2027159,-0.1027158737182616,0.4947992295459349
18360098,Goli Vada Pav No. 1,Gurgaon,"Shop 212, Sector 31-32 A HUDA Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0510504,28.4534826,Street Food,150,0,1,1,3.1,Orange,Average,5,6,True,True,True,1,Street Food,1.791759469228055,3.3280098287093978,0.9074074074074074,4106.0,3436.0,670.0,5.017279836814924,3.2652308187184387,0.062779009990959,2095.0,1803.0,21.0,36.0,103.0,Dense (20+),True,3.187873,-0.0878728866577147,0.2408842011120834
300491,Green Chick Chop,Gurgaon,"108, Opposite Corporation Bank, HUDA Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0512923,28.4538134,"Raw Meats, North Indian, Fast Food",350,0,0,1,3.1,Orange,Average,14,51,True,True,True,3,Raw Meats,2.70805020110221,3.2954369960366265,0.7777777777777778,4106.0,4638.0,-532.0,5.860786223465865,3.348426114537516,-0.0529891185008892,3788.0,3423.0,22.0,36.0,116.0,Dense (20+),True,3.0094042,0.090595817565918,0.4051813523607919
307678,Harichatni.com,Gurgaon,"Shop 15, Huda Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0558828,28.4549152,"North Indian, Street Food",500,0,0,2,2.9,Orange,Average,7,1,False,True,True,2,North Indian,2.079441541679836,3.2948666205412054,0.875,5082.0,4662.0,420.0,6.2166061010848646,3.3835207391251902,-0.0886541185839848,4369.0,3978.0,8.0,34.0,136.0,Dense (20+),True,3.0486,-0.1485999584197999,0.4435504750875695
18352295,Kk Chaap Express,Gurgaon,"HUDA Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0506317,28.4527412,"Fast Food, North Indian",250,0,0,1,3.3,Orange,Average,8,1,False,True,True,2,Fast Food,2.19722457733622,3.3440794868475,0.8596491228070176,3125.0,3130.0,-5.0,5.525452939131784,3.3153520889822103,0.0287273978652895,2480.0,2174.0,20.0,38.0,98.0,Dense (20+),True,3.1751888,0.1248112201690672,0.6037969066775966
18451594,Latenight.in,Gurgaon,"147, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.04479218,28.45232201,"North Indian, Biryani, Chinese",600,0,1,2,3.0,Orange,Average,8,1,False,True,True,3,North Indian,2.19722457733622,3.301974223689605,0.8596491228070176,4617.0,4498.0,119.0,6.398594934535208,3.4014703540590903,-0.0994961303694852,4535.0,4137.0,1.0,35.0,102.0,Dense (20+),True,3.1416264,-0.1416263580322265,0.096378201438248
18391176,Mitran Da Junction,Gurgaon,"Shop 57, Near Subway Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.051332,28.4540489,North Indian,500,0,0,2,2.7,Orange,Average,7,1,False,True,True,1,North Indian,2.079441541679836,3.269866620541205,0.875,5776.0,5086.0,690.0,6.2166061010848646,3.3835207391251902,-0.1136541185839852,4722.0,4308.0,22.0,36.0,124.0,Dense (20+),True,3.0362868,-0.3362868309020994,0.5789932858551958
313456,Mogambo Kitchen,Gurgaon,"961, Sector 40, Near Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",0.0,0.0,"North Indian, Fast Food",350,0,0,1,3.1,Orange,Average,9,2,True,True,True,2,North Indian,2.302585092994046,3.312285012936336,0.8448275862068966,4106.0,4179.0,-73.0,5.860786223465865,3.348426114537516,-0.0361411016011796,3462.0,3113.0,,,,,False,3.0982099,0.0017901420593262,0.8203026626291505
304518,Mother Ringlet,Gurgaon,"Shop 211, Huda Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0509743,28.4535417,"North Indian, Chinese",450,0,0,1,2.5,Orange,Average,52,1,False,True,True,2,North Indian,3.970291913552122,2.91299535396344,0.4851485148514851,6216.0,6254.0,-38.0,6.111467339502679,3.3731508705500266,-0.4601555165865867,6163.0,5520.0,20.0,36.0,103.0,Dense (20+),True,3.0944571,-0.5944571495056152,0.588840847210503
6896,Sna-X Point,Gurgaon,"Shop 109, HUDA Market, Sector 40, Near, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0569404,28.4490081,"Fast Food, Chinese",300,0,0,1,3.2,Orange,Average,39,1,False,True,True,2,Fast Food,3.688879454113936,3.284233303980767,0.5568181818181818,3596.0,4871.0,-1275.0,5.707110264748875,3.3332690071959785,-0.0490357032152113,3720.0,3360.0,6.0,45.0,114.0,Dense (20+),True,3.1394722,0.0605277538299562,0.6113599592489571
18441701,Wow! Momo,Gurgaon,"Shop 214, Huda Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.050958,28.4534895,"Chinese, Tibetan",400,0,0,1,2.9,Orange,Average,9,11,True,True,True,2,Chinese,2.302585092994046,3.281250530177715,0.8448275862068966,5082.0,4929.0,153.0,5.993961427306569,3.3615612260845467,-0.0803106959068316,4239.0,3855.0,20.0,36.0,101.0,Dense (20+),True,3.0291266,-0.1291266441345215,0.5297418001972722
4154,Yashna,Gurgaon,"Shop 199, Main Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0510225,28.4530419,"North Indian, Mughlai",500,0,1,2,2.8,Orange,Average,73,1,False,True,True,2,North Indian,4.30406509320417,3.0214141864779296,0.4016393442622951,5462.0,6092.0,-630.0,6.2166061010848646,3.3835207391251902,-0.3621065526472606,5953.0,5377.0,20.0,36.0,99.0,Dense (20+),True,3.1393292,-0.3393291950225832,0.1113277542074047
18376925,Twigly,Gurgaon,"Huda Market, Sector 46, Near Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0587634,28.4344744,"Asian, Continental, Fast Food",500,0,1,2,4.5,Dark Green,Excellent,76,2,True,True,True,3,Asian,4.343805421853684,4.04970024600246,0.392,79.0,375.0,-296.0,6.2166061010848646,3.3835207391251902,0.6661795068772696,157.0,130.0,16.0,19.0,67.0,Moderate (6-20),True,3.55292,0.94707989692688,0.0537090481064664
2180,Bakers Oven,Gurgaon,"141, Sector 31-32 A, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0509348,28.4529609,"Bakery, Desserts",600,0,1,2,3.6,Yellow,Good,183,2,True,True,True,2,Bakery,5.214935757608986,3.547467804958222,0.2112068965517241,1785.0,1773.0,12.0,6.398594934535208,3.4014703540590903,0.1459974508991317,1497.0,1266.0,20.0,37.0,99.0,Dense (20+),True,3.2305396,0.3694604396820069,0.1047920337383546
18224532,Dilli 6 On Wheels,Gurgaon,"Shop 84, 85, 86 & 87, HUDA Shopping Complex, Near Medanta Hospital, Sector 32, Near, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0448616,28.4457489,"North Indian, Chinese",250,0,1,1,3.8,Yellow,Good,142,1,False,True,True,2,North Indian,4.962844630259907,3.684882359949254,0.256544502617801,1087.0,1219.0,-132.0,5.525452939131784,3.3153520889822103,0.3695302709670436,621.0,519.0,3.0,24.0,97.0,Dense (20+),True,3.068382,0.7316179752349852,0.222866247607938
18356357,La Pino'z Pizza,Gurgaon,"Shop 19, 1st floor, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.0502902,28.4530361,"Pizza, Italian",650,1,1,2,3.5,Yellow,Good,22,3,True,True,True,2,Pizza,3.1354942159291497,3.3973595880325,0.6901408450704225,2195.0,2599.0,-404.0,6.478509642208569,3.409352366395213,-0.0119927783627127,3038.0,2703.0,20.0,40.0,97.0,Dense (20+),True,3.0584428,0.4415571689605713,0.0494146083199117
